tx_id,tx_hash,date_id,from_wallet_id,to_wallet_id,token_id,product_id,tx_type,amount_token,token_price_usd,amount_usd,gas_fee_usd,chain,status,block_number,created_at
574,0x420ed981eb303f25fd2253a1832c6ec781acba33189417a5142731e2ab99a3e2,20240402,278,297,9,,mint,2362.703904,424.592,1003185.18,65.2699,solana,confirmed,18574749,2024-04-02 15:00:00
575,0xebc7ee336f5c7626a86f273b4ba6665ec69db4e22e4ffb81a16e26e010394c87,20240103,124,273,5,,mint,39127.970238,174.5617,6830245.0,68.8332,solana,confirmed,18377545,2024-01-03 23:51:00
576,0x90d95655c732a4bcbebdd0706b35b596f0884ce28c48313a5561137d003d6dc3,20240226,156,95,9,7,swap,5012.554095,401.4756,2012418.16,15.3893,arbitrum,confirmed,19531270,2024-02-26 02:20:00
577,0xb7d6252a7f875d8a86e851b32412ec24b3d7b5f2d3831bef8c56715d9d93e4ea,20240427,88,192,9,7,transfer,40098.927272,427.1886,17129804.6,14.9885,solana,reverted,20056850,2024-04-27 18:00:00
578,0xbdcf5e9af352654e5fbeea3ce131b12948b710f2251b35a8c2d947be1c180d53,20241204,266,169,9,9,burn,12954.434399,433.2733,5612810.54,8.6536,solana,confirmed,20118674,2024-12-04 18:03:00
579,0xc2e29711b102b0ad8f6b3d3f9ea829f7e8523a9f0068f11e5f680633f5f007d2,20241201,101,70,4,,approve,34407.039739,0.9991,34376.07,34.394,ethereum,confirmed,20394788,2024-12-01 16:24:00
580,0x1712a4b110c746542734d8c6b1f2c99da187223e860027122b4c7ba98bd8327e,20241113,69,123,3,,burn,22803.185799,0.9393,21419.03,34.5886,ethereum,confirmed,19138203,2024-11-13 02:00:00
581,0xf8c11a4b9e2909a0e77e74fff4ef2a91cfe80031a294726f8df53b06e2f3b571,20241016,18,201,7,2,swap,21814.347121,1.2149,26502.25,12.8431,optimism,confirmed,18989621,2024-10-16 06:22:00
582,0x4759b1b263f5f4edd60843ad48965818f3c9c122836d704f310f86a699612d3f,20240309,97,160,8,,unstake,2788.561522,1.9329,5390.01,28.2721,arbitrum,confirmed,19899524,2024-03-09 03:42:00
583,0x366f6c5d2db93e6cd78e11aa3d13605f1247a6484ae7e64e8e385c6a237f4609,20240318,88,36,8,9,bridge,30656.006573,2.1918,67191.84,10.2874,solana,confirmed,19925679,2024-03-18 11:35:00
584,0xd6d68542a39c8cba675a93226efdbca25822bd6896ace27d4bce4a97237af06d,20240628,237,128,1,5,swap,13657.048073,3005.0471,41040072.71,33.0924,binance_smart_chain,confirmed,20621412,2024-06-28 02:20:00
585,0xb1ddc9f984911cff8a75ae9954460d37b67a825b15ef107e13e0d244e1ff188b,20240527,35,40,5,5,stake,34718.963977,188.7497,6553194.03,2.7721,arbitrum,confirmed,19022230,2024-05-27 18:43:00
586,0xfd19de9e602282b8c6ac75061a58b75940054ad05d147a2cb3f27489ba25342b,20240404,146,281,10,1,swap,4649.121942,18.6022,86483.9,76.966,polygon,confirmed,18387661,2024-04-04 19:49:00
587,0x67ad95e314c28f198d8c4b87c1fb16024c9faa5e6ff4ffea6078698192fe6ff8,20240810,219,291,6,,mint,32897.805876,0.8747,28775.71,64.5657,optimism,confirmed,18937378,2024-08-10 15:59:00
588,0x22d2bdf533f49c467674c6acf93135178a1fa88522844ad76d55cf6d65452e35,20240323,260,110,2,,stake,19072.255762,68242.6685,1301541627.51,,solana,confirmed,19018105,2024-03-23 19:36:00
589,0x1afbf543a6c1db43fb6ee731870b5797088d6d9c1887c5ca002f4f768bd05747,20241202,265,89,5,2,stake,17935.829088,165.7803,2973407.13,13.948,arbitrum,confirmed,18242979,2024-12-02 02:14:00
590,0xe9328181a8bfa4f9d7e28fd5fee7fab3172a77368a16ea8f19486142943e11d7,20240811,135,171,1,7,unstake,32167.941679,3071.9112,98817060.32,29.3253,binance_smart_chain,confirmed,19091566,2024-08-11 19:06:00
591,0x8e5e140b3c44c544473959118beb5f86b0fc4b579e8387a5ec6c53d2b56f015e,20240211,193,65,3,,stake,48828.998805,0.944,46094.57,47.0883,solana,confirmed,20858622,2024-02-11 12:36:00
592,0x48dda534b404e9e03559475bc784a32c8c247fcc1e0305076dc53a2895286f8f,20241101,223,232,5,,swap,6504.889159,179.0332,1164591.12,11.5455,arbitrum,confirmed,19286514,2024-11-01 12:44:00
593,0x0f490e35136017cac05eb8beee8eb6f587602afe4e6ad3bf4ccf3cc5078d10ad,20240524,185,179,7,,swap,22498.98741,1.1324,25477.85,40.4736,solana,confirmed,19233875,2024-05-24 13:32:00
594,0x64c2c4b03eee779648d0a1b19bdad985d2c3d9eee1fde8bf589007b0b18d21da,20240918,98,144,6,9,mint,39518.567969,0.8974,35463.96,5.2081,optimism,confirmed,19612271,2024-09-18 03:33:00
595,0x245f7bcbf1fbf39f34353b7c78ea8bbbc031f07bb92a215b119627c9dbd25263,20241023,295,62,9,1,mint,43364.953822,453.363,19660065.56,39.1818,solana,confirmed,20889739,2024-10-23 22:02:00
596,0x0c0658ac1cf7eed0ee5bfef28218f906af9d05d14e0a71661aa287ec2bca3bc5,20241010,193,133,7,10,bridge,23957.82528,1.1123,26648.29,76.8478,solana,confirmed,19465635,2024-10-10 12:01:00
597,0xaa6472ac3dc945de9e8253e1d305fbd5a02811df087a734716cbc5240f7e1268,20241109,29,74,5,3,mint,30119.033344,178.4075,5373461.44,69.2359,arbitrum,confirmed,19521221,2024-11-09 20:12:00
598,0x103cccc25595fdd88545b31a841add9e5f60ffbe767ab3a5205569b70bd8e5ec,20240607,45,299,3,1,unstake,32072.020503,0.9816,31481.9,61.8069,arbitrum,confirmed,18241012,2024-06-07 04:57:00
599,0xb07dda147189dc5c34d0a807590c4c2305ee0e27e06cc508023eaad5a9372d7d,20241104,55,54,5,4,stake,42493.151629,188.3853,8005085.12,54.689,arbitrum,confirmed,18678262,2024-11-04 14:26:00
600,0xddc71823473df284b34808a82abfd83b54763fd8d76d88fb8482b96f70083e4c,20241220,154,269,10,5,approve,27316.01887,18.7125,511151.0,46.9885,ethereum,confirmed,19782414,2024-12-20 11:58:00
601,0x091282a3240777711671f7d2e6ef52991a6192a0e1359d18ed709fb8378a2684,20241007,296,299,5,3,approve,39498.264335,184.5173,7288113.09,47.5152,ethereum,confirmed,20265892,2024-10-07 16:32:00
602,0x03abfe4d725d10f4efd98c343cdb025bec75df25387688a3faba341ffa68924e,20240520,225,105,3,,transfer,38822.715212,1.0783,41862.53,10.3148,optimism,confirmed,20412717,2024-05-20 07:21:00
603,0xcced201b6181726ee97f939796affad5034aa667d73e93ae131c7227e8d7a029,20240413,181,152,10,,burn,14529.88284,17.9903,261396.95,25.2055,polygon,confirmed,18400282,2024-04-13 12:20:00
604,0x033a95fe02da485790e3af9e79c4364864cc97914c81c939f202844a800e4e2b,20241018,166,274,2,,burn,35251.097644,62923.1236,2218109174.09,,binance_smart_chain,confirmed,20798467,2024-10-18 20:54:00
605,0xa0d8ddee489284875956a2693eb6c71721a0d203f1ddbd1465090bcd148389f6,20240925,167,112,5,3,bridge,49965.416909,174.5723,8722577.75,2.2959,arbitrum,confirmed,19176789,2024-09-25 11:23:00
606,0x0bce39d36e8241d215c3b333be67b3666d706546afb59e427acd65c1e06714d8,20240713,37,281,5,,swap,18170.810532,170.0817,3090522.35,7.8184,arbitrum,confirmed,19399152,2024-07-13 21:55:00
607,0x913d9a2c38289bae35b6010bb40bc81a148b00eba8156d5142657c01b9f239cb,20240204,217,144,9,,bridge,34658.483334,394.6699,13678660.15,10.6528,ethereum,pending,20778168,2024-02-04 20:23:00
608,0x9c7e3a85df07177508883752938231c34a59bc42ada922755908b5639e2deea8,20240314,117,80,3,2,swap,13977.964846,1.0677,14924.27,44.2078,ethereum,confirmed,19086194,2024-03-14 10:15:00
609,0x10393cf264b8a689a1b8d0c6a810e3c1677fa132b137f791833a0ceeccda966d,20240605,273,116,8,7,stake,43121.973495,2.0743,89447.91,21.1974,optimism,confirmed,18960384,2024-06-05 10:25:00
610,0xcd057b5d8ebb5b88f6e09a6ce82dacd4e8c7641a0ccb6cc01f286177dc65231d,20240428,137,83,2,,transfer,32246.102113,61996.3942,1999142058.01,,binance_smart_chain,pending,18380720,2024-04-28 02:28:00
611,0x347f816d68597dec0ed6988ae21b478d417b54383aab09f86d1ded0cc2721e9a,20240106,117,272,2,4,stake,12053.339658,63295.2616,762919286.81,,ethereum,confirmed,20225898,2024-01-06 11:19:00
612,0x5f4afaf37479c9b1107c39f061f8ed7cf13de61130aa234a0e1d4f79f3c01660,20240610,108,278,10,4,bridge,47013.39832,17.7387,833956.57,10.9771,ethereum,confirmed,19704363,2024-06-10 20:58:00
613,0x540ae101b623459cf53ced1102b810bf3855d041bf62c4c6ad048a33f8d54080,20240126,214,126,5,5,burn,13861.94115,180.211,2498074.28,52.8961,arbitrum,confirmed,20706440,2024-01-26 14:38:00
614,0xdb30593f56c41f1fce4251c437e20edbf7f3cefadea84504efc56ae31e9c07bb,20240723,59,271,5,,approve,20542.223257,168.5424,3462235.61,52.442,polygon,confirmed,19618768,2024-07-23 01:33:00
615,0x7dfd56ff5358f125ba36cb7a3a5ead909e6b28493a5f7e8397d8cc54e2e36e48,20241001,29,72,4,,stake,27636.563094,0.9214,25464.33,44.1891,arbitrum,confirmed,19462298,2024-10-01 01:29:00
616,0x6f3fe88f25a5cafb759c7fe6986478b122b75491eb6df14f6290c6ea19bdde9a,20241214,89,102,5,4,unstake,35685.633406,182.8759,6526042.33,59.027,arbitrum,confirmed,18510916,2024-12-14 14:39:00
617,0xb45fd7f3b5f7099824806e228d68ae027d03c7acb3889c538b7067b716e42f7c,20240603,122,288,1,,stake,36479.110916,3211.2877,117144920.19,14.3903,arbitrum,confirmed,20210230,2024-06-03 05:01:00
618,0xe6693e3baa030510c4c7918d95edf31023402fed0c17bd4f1e8205a13b8d201c,20240625,189,77,8,3,approve,23110.667711,1.9712,45555.75,64.0944,binance_smart_chain,confirmed,18093411,2024-06-25 16:26:00
619,0x528edf9bd5a4e732a09e8e500c82898572335285d7c7e7dee95883a332ef5f05,20240804,151,280,7,,unstake,41474.28324,1.138,47197.73,52.7696,solana,confirmed,20170073,2024-08-04 16:24:00
620,0xca6f5ad622f458930cc780ecbdd0bd5e5f2af6c46613a6dd259b11e8794b3011,20240222,125,92,6,7,transfer,43432.61847,0.8335,36201.09,34.2499,ethereum,confirmed,18014911,2024-02-22 12:55:00
621,0x4f8f586fcfde3ae4cced471785b57b0b6c757be86219f63cd646150524c819cb,20240903,93,21,3,9,bridge,29273.695659,1.0102,29572.29,34.9591,polygon,confirmed,18183855,2024-09-03 19:01:00
622,0x3178396bf4cab6fc16631989eb3a97d905384e0a2a6be8ebb80a22171e8e6d96,20241208,164,33,6,3,transfer,31186.884777,0.8696,27120.12,5.948,solana,confirmed,20281436,2024-12-08 17:49:00
623,0x1220f4e91a56aee8d6dd4f6fccdc72f0ef82ce983e1ec2c7648121715698357b,20241101,114,203,9,4,burn,48609.596563,439.1975,21349213.29,71.141,binance_smart_chain,confirmed,19623815,2024-11-01 06:59:00
624,0xb1b8be57334b3fdc7e4037563d9e41f5f8415bbbbf84c4612940a586672dd617,20240315,113,263,6,1,swap,21370.427952,0.8154,17425.45,18.2296,binance_smart_chain,confirmed,19733476,2024-03-15 20:26:00
625,0x0f1ef3ec0bb9b44abce8ad3a613777f6be37e26f0c561fe7efb97b4b53d63d00,20240811,65,1,10,6,swap,31449.010549,17.3147,544530.18,43.8857,binance_smart_chain,confirmed,19289056,2024-08-11 12:18:00
626,0xc8efb1b8f3f2b12ef229f02e0c1bc005265902fbd6f61c28fd4c2d473dcb58c1,20241117,280,132,2,,mint,996.007108,64172.8539,63916618.63,,optimism,confirmed,19363305,2024-11-17 02:02:00
627,0xfbea37fb744a09dca36630038133ba889797d37e7fec69364e279ce29ab877e8,20240128,180,274,2,,bridge,27038.319414,59807.9331,1617105998.65,,binance_smart_chain,confirmed,18227155,2024-01-28 06:04:00
628,0xf46c322332f900a164ef4d6f8b5ab08c985cfc85b6462b2a92cb1831cf7c7eb1,20240524,39,21,6,5,approve,24202.757366,0.9066,21942.22,71.4078,optimism,reverted,20939704,2024-05-24 07:07:00
629,0x00376e7f56264617e650d3ecfff012a1859ae6bfdcc56fcfbe43b0fa3de32472,20240101,7,153,6,1,burn,16563.713092,0.832,13781.01,10.8535,optimism,confirmed,20781468,2024-01-01 05:27:00
630,0x2bfb05f66bc3336afb071bf2df905491e713f3d6e55685e75f6b264697dc9834,20240427,142,200,5,8,transfer,28486.334816,186.603,5315635.54,34.461,arbitrum,confirmed,19407693,2024-04-27 00:06:00
631,0xd3119d75cd80e8a0ff3adf2046634f482d21b5bb6d78c538f04a46f66a2eb982,20240306,92,59,7,7,transfer,46641.753661,1.2448,58059.65,3.475,ethereum,confirmed,19531497,2024-03-06 12:43:00
632,0xec7bcac61b19b7a4e98147a2c1470fb3c03ae13ca658bf8f2fdf76c51f4fcbf7,20240902,152,235,6,1,stake,2034.316333,0.8762,1782.47,12.5906,polygon,confirmed,19433990,2024-09-02 03:45:00
633,0xd18198e7f71173e88b5d949ff8ee2114f09f4c0014949608822078a0533558ef,20240715,262,212,5,2,swap,20597.996225,161.5229,3327048.08,8.4567,arbitrum,confirmed,20873557,2024-07-15 15:32:00
634,0xf5141f5af4629c50b29e16e995e3c8e4975bada5d0785974513e4c170081e601,20241026,284,299,3,,swap,27270.020915,1.0205,27829.06,65.1855,binance_smart_chain,confirmed,19948219,2024-10-26 15:06:00
635,0x1a70fa3b5ee042a47b1ccd148af747e79803cce48426308ae557495fa6fb10c1,20240503,44,148,4,3,transfer,25697.305843,1.0571,27164.62,52.1979,polygon,confirmed,20181364,2024-05-03 09:02:00
636,0x323276d596797b150be1c0f4859a64986194cf656d7a71abccbb5f8b628ea8bb,20240620,267,130,9,10,swap,33264.949929,390.2843,12982787.7,18.4059,solana,confirmed,18548588,2024-06-20 14:43:00
637,0xd70ccbcd5accd431ec2f097fb4ec205c0ee685f9d1e2b13ba9d774796479725f,20241215,50,216,5,1,burn,14794.054013,188.8176,2793377.77,30.9179,optimism,confirmed,19452874,2024-12-15 20:58:00
638,0xeb96581e07c88f105649f2fd3243e66a318500e342b82b7965ffe2c0d656d406,20240608,198,45,9,10,approve,22735.371279,409.7022,9314731.63,22.9418,solana,confirmed,18436182,2024-06-08 04:20:00
639,0xc7b341a96f8280c14da78cabf9125129f761b2a633003af549595c4930eb34e7,20240728,195,78,7,,stake,49090.606982,1.1871,58275.46,23.0288,ethereum,confirmed,18710572,2024-07-28 13:27:00
640,0x480da1abed54d25b6c27d0aebc9c9c16d1be93ffef685d52c766656e045f7c39,20240920,260,276,5,1,transfer,25443.488573,188.5039,4796196.83,10.8999,solana,failed,18382484,2024-09-20 22:44:00
641,0x8ef3b07f17961ec401b072fb14319777fe499d7cf83f86b46e1670f4e6adf97b,20240928,191,85,1,2,burn,17626.287401,2950.4207,52004963.21,29.0349,arbitrum,confirmed,20813569,2024-09-28 20:06:00
642,0x3b1f9fef7ae5a20db9090c773b7a864a846858ca87379a5a295d375f8f7f9a43,20240605,190,184,10,,transfer,19259.733633,17.0279,327952.82,40.1704,ethereum,confirmed,19742652,2024-06-05 04:16:00
643,0x641197a32be5585e8efc2f8c4acef677c0aba11bc5b87c2c409e1fb07bffb979,20241027,87,158,3,1,stake,21509.164635,1.066,22928.77,10.8573,binance_smart_chain,confirmed,20548760,2024-10-27 18:22:00
644,0x769e8b350dc6d76182980e8cd0bfb763d64312d8f18386aeb0d9d2d96e25247b,20240503,289,62,2,9,transfer,5851.768449,65052.7505,380673632.9,,optimism,confirmed,18759426,2024-05-03 16:51:00
645,0x6a4f33e46d5bdadcf9ec2149dbb86b8f89d7cb34eadf1d50ff95881738f07164,20241213,52,24,8,10,unstake,17686.883534,2.0202,35731.04,9.172,optimism,pending,19431918,2024-12-13 16:48:00
646,0xd2fbd89404a1ffdc14531edf8440a5cf07758116cbb96509543070c87228b472,20240323,216,172,1,,bridge,25616.932728,3119.0414,79900273.72,68.5496,binance_smart_chain,confirmed,18369020,2024-03-23 02:55:00
647,0xcd10d44857ce705479a17d461ba59265cb4108214dfae0a512d445d903b8a118,20240508,139,140,6,,transfer,15524.498466,0.8506,13205.14,73.8368,ethereum,confirmed,19516653,2024-05-08 06:51:00
648,0xa757dc553c96d83baf93f814a80b8dd978f9632e0ed76fdbe77cfcfc2eb8b0ff,20240314,217,40,10,,bridge,33297.510373,19.3806,645325.73,1.7749,ethereum,confirmed,19794091,2024-03-14 11:21:00
649,0xcfd15484f30bc820cd47f747c8bd3a364a26d711a7f6109a50d5b82557914fd4,20240421,251,22,9,4,bridge,936.669026,441.7153,413741.04,18.0639,polygon,confirmed,18461062,2024-04-21 20:03:00
650,0x0048df40490906f076de0f43e98e78807a09c8a2f614dce2baeed45ec52bc253,20240817,300,91,3,6,burn,2966.575698,0.9878,2930.38,28.022,solana,confirmed,19184987,2024-08-17 13:41:00
651,0xcb70f3608da12255c07b409ed1a5e6983368639ad30e966c79dcd626c2008165,20240727,105,230,4,,unstake,14993.053036,0.9862,14786.15,66.7084,optimism,confirmed,18305514,2024-07-27 04:09:00
652,0x128f9511f7918a6fdc5bccf44c63d74c375e14fcf4faf9924159c85d74cf6cc4,20240928,14,196,8,6,transfer,46909.41549,2.0012,93875.12,61.5295,solana,confirmed,19546779,2024-09-28 01:44:00
653,0x904d4a9769b40e0a9c506f76a59cc910eadeb0abbd7c331a1a278879c6b72990,20240819,19,190,1,4,unstake,20945.244029,3299.6523,69112022.63,13.5877,optimism,confirmed,20669986,2024-08-19 14:12:00
654,0xa6fd9852702ff85b2333967c86f562c27ca35ec945cd86118535d9abc22718a1,20241108,206,114,2,,approve,47569.300464,69095.8061,3286839161.17,,arbitrum,failed,20128031,2024-11-08 20:54:00
655,0x01c854c1f1d6cc10c5c2e88cbe044109792a11ab27375edac51984e7fe7a9c8d,20240427,212,82,1,8,bridge,46045.863924,3413.2234,157164820.22,40.2238,arbitrum,confirmed,19570105,2024-04-27 06:51:00
656,0xb1871f34d09118d390f3c6cf115d79fcdaeee1341895fb7c8ce23c4d95ebdeba,20241024,289,45,8,10,bridge,26467.229091,2.0847,55176.23,73.3746,optimism,confirmed,19236530,2024-10-24 00:35:00
657,0x75e8a2051cda563fec9a896ec5adf6a053e750190ba1e859d7cb1a7417dc847e,20240403,152,83,4,6,burn,3693.353073,1.0582,3908.31,25.3843,polygon,confirmed,19961143,2024-04-03 20:04:00
658,0x75c1dda4fb9da63a76be359d2df16988ba46677465167e4c4b66d4844ce05062,20240627,241,268,2,,mint,1668.584521,66864.9226,111569774.85,,polygon,confirmed,19621965,2024-06-27 13:30:00
659,0xb09f8f73f5059bebb9fe53270d5d1730a39056773492c8f1b134e2cec990a4e4,20241111,193,279,1,,approve,12833.455102,3152.0336,40451481.69,73.8406,solana,confirmed,20261436,2024-11-11 00:27:00
660,0x1803eacaa48076263a2e7aaf9fee06cf4efc12cd864e5be8f592081bae2b078e,20241120,15,245,9,9,stake,22176.222057,393.4692,8725660.35,28.2807,arbitrum,confirmed,18994377,2024-11-20 07:56:00
661,0x8073732a0ad8381d146f6ff7bf8aae126cef5103fb4dc0f3d24fa8bda17cfd00,20240623,225,276,7,5,approve,28865.597939,1.1192,32306.38,50.3681,optimism,confirmed,19096224,2024-06-23 00:12:00
662,0x0c179a5e317b0ef38a9299df90dd1c8354341b9b62ef1ef0f165baed8abb1679,20240715,159,200,6,9,stake,66.500627,0.8998,59.84,22.9594,arbitrum,confirmed,20622648,2024-07-15 12:20:00
663,0xd8c24187ec3ea11104a2a3bb1f5b31954d4d0db085774d9f47e9f0e822ee121b,20241118,237,136,2,5,burn,38993.479846,61825.9273,2410808050.13,,binance_smart_chain,reverted,18704283,2024-11-18 10:50:00
664,0xa0674c279e8646960ea803b7a861cedf8262350294db966e644d90a5bc7cb7b0,20240404,67,156,6,5,swap,35063.210452,0.8656,30350.71,77.4304,optimism,confirmed,19674796,2024-04-04 19:17:00
665,0xbf0dbd125e3563fa8260a33e4b4444df29fbdd9543fdbc23c81128748c170865,20241119,210,239,2,9,mint,46275.306093,69875.5343,3233511738.14,,solana,confirmed,20389633,2024-11-19 19:24:00
666,0xd9deafd0a0bc5ebeb9ad46bb491a7678432cbd9b413c38bc79c091f0bfdb36aa,20240516,44,177,1,2,burn,9675.181343,3220.3034,31157019.37,69.7356,polygon,confirmed,20885796,2024-05-16 19:26:00
667,0x5d07efa2e8795398d1b8f8b97c966024ecd479f41a4c593489f7a45492857c9b,20240325,172,33,10,9,burn,6484.805586,19.0397,123468.75,8.7544,arbitrum,confirmed,19097313,2024-03-25 14:56:00
668,0x8ba3e64b334281f50788a8092b2b9107e51094b15b2ab59fe77bd075ba56f767,20240220,237,182,1,2,transfer,37686.613661,3268.1429,123165238.86,54.8324,binance_smart_chain,failed,20671111,2024-02-20 20:11:00
669,0x4eb5dbc9c7a006b8a2d9787251ab3151afa0022cf6126284e7b3ea0be113a8a8,20240216,101,147,9,,burn,39071.235133,412.6955,16124522.92,48.5907,ethereum,confirmed,20673819,2024-02-16 23:11:00
670,0x4480c0fca5b12f2ae93b3b5bec74491294415dcc1a2490ff540a83d08da6ff9d,20240913,267,156,4,,swap,15999.684832,1.0016,16025.28,22.056,solana,confirmed,19342884,2024-09-13 16:12:00
671,0xff8038c5cf335f59efe8e3a9cc61d7a99195402f109c9f288a7b324f6946687c,20241002,138,122,4,6,swap,32569.605985,0.9994,32550.06,70.8242,solana,confirmed,20838195,2024-10-02 21:22:00
672,0xdca8492c1bcd6cd7d8a7cdfc877091ca7ee5bfb2ee7b51b38bb1ab57a8aebc90,20240507,56,153,2,3,burn,39327.940707,59957.6667,2358011560.91,,optimism,confirmed,20599541,2024-05-07 13:29:00
673,0xbb4a16933c436fd86f4e8acc97ddc81cf6ea346c42951b9db5e72829965c5352,20240724,108,40,7,5,transfer,26176.431561,1.2553,32859.27,59.8082,ethereum,confirmed,20327298,2024-07-24 00:35:00
674,0x3a33c29cb63e69d26966224ea37b88ff06af927767d272ae7c2d263c88d8e36d,20240208,230,37,2,3,mint,47415.747345,66682.789,3161814275.48,,arbitrum,confirmed,20785838,2024-02-08 21:46:00
675,0x5dd521fa0559c991c3dceea95a5ef2383fce996b7db7c5f2ec0eca65ad431897,20240925,121,13,1,,bridge,14923.269815,3409.9218,50887183.07,53.5676,optimism,confirmed,19652870,2024-09-25 02:39:00
676,0xd3cbb494febd368c97889893d2ddb2d643928db22606270107ab272c499f9d35,20240622,188,102,10,5,transfer,21795.78862,18.972,413509.7,75.8755,arbitrum,pending,20613761,2024-06-22 00:28:00
677,0x5a6edda4ebcaef5c623394a6ffe01bcf423f4abdb9d00ca38efa450645e48a9c,20240225,219,146,3,,swap,45919.010149,1.0303,47310.36,24.5818,optimism,confirmed,18593355,2024-02-25 09:14:00
678,0x58d6e1ca9366747c338a24b9990809f369bb3b0ced64cbe8b1988213a5787512,20240809,217,291,10,9,burn,47001.004655,19.6785,924909.27,19.4074,ethereum,confirmed,20754461,2024-08-09 03:47:00
679,0xed82f3c8c4855c6ee47fa422fb8b6bd339a8345bfd5cd8ff50f15da2e489b0bc,20240304,13,41,5,,bridge,5114.829294,161.3582,825319.65,23.8957,ethereum,failed,19816477,2024-03-04 14:01:00
680,0x495fcaa38a94836c53776014ce386d3f9e4ed9d53a646cb325b6021e31ed0329,20241128,125,261,3,2,burn,37173.341398,1.0768,40028.25,36.4989,ethereum,confirmed,20913231,2024-11-28 20:55:00
681,0xd9034112965037b49a835e2d2b5875fb75a0e632742140991f1927320d96597a,20240120,81,226,2,7,transfer,44039.840965,70040.1729,3084558075.68,,optimism,confirmed,18405003,2024-01-20 00:42:00
682,0x6ff3100e4774522560b544ac225f49b5e1af05cf49477c65337aa9e483e5fa1a,20240206,11,137,7,,bridge,12752.168567,1.2737,16242.44,40.8917,optimism,confirmed,18133264,2024-02-06 07:37:00
683,0x273a992955e37d6e8964b2a1709541a34c796fac47c6b9b70b58d3aa9dbf09e1,20240810,160,150,8,4,burn,38509.212822,2.2102,85113.06,50.9991,arbitrum,confirmed,20586552,2024-08-10 16:20:00
684,0xba438469d1eb2e2e4c6365e817fe2f92cae74fa7809e858684b926db55d638f4,20240415,283,62,9,3,transfer,26743.661166,424.2455,11345877.9,66.7658,solana,confirmed,20877542,2024-04-15 21:18:00
685,0xfb1d24bb544f2f68dd6e0df1c09f8005cc2d3bf567b0e256dfa09d7b08a397f1,20241110,108,147,2,,mint,45579.928016,63052.1046,2873910388.93,,ethereum,confirmed,20456800,2024-11-10 17:46:00
686,0x5b3ca1e8bf143da21e273f365c67198a940b62de7a3c1b142baf14142d5d50c9,20240909,262,113,2,6,stake,6313.019182,61687.7315,389435832.25,,arbitrum,confirmed,18039018,2024-09-09 15:24:00
687,0xf2d64577fb93e49eecefd70911a2ecd1998aaca8c0d7cfb5397c8077a3eeaef2,20241004,252,53,8,1,stake,19104.122899,2.2499,42982.37,72.6863,polygon,confirmed,20241778,2024-10-04 11:41:00
688,0x0d55820f454acade9ac8979093eb6f2afddc584ee488bc3f800b0c6704ec746d,20241119,238,228,7,,bridge,6555.743624,1.2545,8224.18,78.5295,arbitrum,confirmed,19017646,2024-11-19 12:36:00
689,0x89be33a1b6d3f22bd99e7013f06a5057b1b9387a6e064fbd55b77688f8eba81a,20241206,185,219,8,,transfer,40943.137615,2.2375,91610.27,10.4169,solana,confirmed,19971455,2024-12-06 05:43:00
690,0xf1f5d3c1994d710f7d890aa217e58740aa9cef91a04b92dca05a5ae4da981ee0,20240508,215,223,9,5,unstake,28309.50662,444.3119,12578250.67,35.0805,arbitrum,confirmed,18945109,2024-05-08 23:07:00
