offset_id,topic,partition,offset,consumer_group,lag,committed_at
1420,aggregated-metrics,7,177724,blockchain-analytics-cg,66,2024-01-01 11:58:33
1421,alert-high-value,4,791353,blockchain-analytics-cg,448,2024-01-01 11:59:14
1422,mempool-events,7,462750,blockchain-analytics-cg,55,2024-01-01 11:59:55
1423,defi-prices,4,610411,blockchain-analytics-cg,63,2024-01-01 12:00:12
1424,alert-high-value,7,779073,blockchain-analytics-cg,63,2024-01-01 12:00:27
1425,aggregated-metrics,2,586334,blockchain-analytics-cg,3,2024-01-01 12:00:40
1426,defi-prices,1,323536,blockchain-analytics-cg,132,2024-01-01 12:01:15
1427,defi-prices,6,896762,blockchain-analytics-cg,254,2024-01-01 12:02:01
1428,mempool-events,0,289663,blockchain-analytics-cg,39,2024-01-01 12:02:59
1429,aggregated-metrics,2,375885,blockchain-analytics-cg,168,2024-01-01 12:03:32
1430,alert-high-value,2,970056,blockchain-analytics-cg,496,2024-01-01 12:04:24
1431,mempool-events,4,700193,blockchain-analytics-cg,72,2024-01-01 12:04:58
1432,alert-high-value,1,328087,blockchain-analytics-cg,335,2024-01-01 12:05:27
1433,aggregated-metrics,1,641765,blockchain-analytics-cg,183,2024-01-01 12:05:57
1434,aggregated-metrics,6,386706,blockchain-analytics-cg,111,2024-01-01 12:06:38
1435,defi-prices,2,968118,blockchain-analytics-cg,50,2024-01-01 12:07:13
1436,defi-prices,3,398516,blockchain-analytics-cg,420,2024-01-01 12:07:25
1437,aggregated-metrics,4,767118,blockchain-analytics-cg,486,2024-01-01 12:07:59
1438,aggregated-metrics,4,771417,blockchain-analytics-cg,111,2024-01-01 12:08:13
1439,aggregated-metrics,5,7746,blockchain-analytics-cg,370,2024-01-01 12:08:31
1440,defi-prices,1,146893,blockchain-analytics-cg,397,2024-01-01 12:09:13
1441,aggregated-metrics,3,362337,blockchain-analytics-cg,261,2024-01-01 12:09:18
1442,aggregated-metrics,3,276364,blockchain-analytics-cg,297,2024-01-01 12:09:42
1443,defi-prices,2,816073,blockchain-analytics-cg,487,2024-01-01 12:10:04
1444,defi-prices,7,435229,blockchain-analytics-cg,119,2024-01-01 12:10:47
1445,defi-prices,7,953845,blockchain-analytics-cg,348,2024-01-01 12:11:04
1446,aggregated-metrics,0,322539,blockchain-analytics-cg,178,2024-01-01 12:11:15
1447,alert-high-value,0,821508,blockchain-analytics-cg,291,2024-01-01 12:11:53
1448,mempool-events,7,511346,blockchain-analytics-cg,63,2024-01-01 12:12:26
1449,mempool-events,2,92607,blockchain-analytics-cg,51,2024-01-01 12:12:34
1450,aggregated-metrics,5,4662,blockchain-analytics-cg,118,2024-01-01 12:13:08
1451,defi-prices,6,604127,blockchain-analytics-cg,81,2024-01-01 12:13:34
1452,mempool-events,1,715436,blockchain-analytics-cg,397,2024-01-01 12:14:12
1453,alert-high-value,4,186254,blockchain-analytics-cg,157,2024-01-01 12:14:50
1454,aggregated-metrics,3,261122,blockchain-analytics-cg,215,2024-01-01 12:15:02
1455,aggregated-metrics,3,278671,blockchain-analytics-cg,271,2024-01-01 12:15:08
1456,aggregated-metrics,3,468622,blockchain-analytics-cg,63,2024-01-01 12:15:32
1457,defi-prices,5,681162,blockchain-analytics-cg,345,2024-01-01 12:16:29
1458,mempool-events,2,285992,blockchain-analytics-cg,130,2024-01-01 12:16:43
1459,defi-prices,7,324053,blockchain-analytics-cg,114,2024-01-01 12:17:25
1460,defi-prices,5,882341,blockchain-analytics-cg,342,2024-01-01 12:17:37
1461,defi-prices,3,707319,blockchain-analytics-cg,154,2024-01-01 12:18:16
1462,alert-high-value,4,795154,blockchain-analytics-cg,492,2024-01-01 12:18:48
1463,aggregated-metrics,2,720978,blockchain-analytics-cg,98,2024-01-01 12:19:13
1464,alert-high-value,2,969122,blockchain-analytics-cg,98,2024-01-01 12:19:17
1465,aggregated-metrics,0,860813,blockchain-analytics-cg,402,2024-01-01 12:19:53
1466,aggregated-metrics,2,842718,blockchain-analytics-cg,244,2024-01-01 12:20:40
1467,defi-prices,0,909274,blockchain-analytics-cg,368,2024-01-01 12:20:53
1468,mempool-events,6,163187,blockchain-analytics-cg,433,2024-01-01 12:21:51
1469,alert-high-value,0,675965,blockchain-analytics-cg,166,2024-01-01 12:22:31
1470,alert-high-value,0,22235,blockchain-analytics-cg,448,2024-01-01 12:22:37
1471,defi-prices,7,115952,blockchain-analytics-cg,55,2024-01-01 12:23:30
1472,aggregated-metrics,7,356351,blockchain-analytics-cg,321,2024-01-01 12:23:37
1473,defi-prices,0,584627,blockchain-analytics-cg,328,2024-01-01 12:24:07
1474,mempool-events,1,91799,blockchain-analytics-cg,377,2024-01-01 12:24:55
1475,defi-prices,0,49051,blockchain-analytics-cg,395,2024-01-01 12:25:30
1476,defi-prices,5,937360,blockchain-analytics-cg,10,2024-01-01 12:26:06
1477,defi-prices,0,964347,blockchain-analytics-cg,18,2024-01-01 12:27:06
1478,aggregated-metrics,0,650403,blockchain-analytics-cg,20,2024-01-01 12:27:51
1479,defi-prices,6,886564,blockchain-analytics-cg,205,2024-01-01 12:28:06
1480,defi-prices,3,860570,blockchain-analytics-cg,404,2024-01-01 12:28:20
1481,aggregated-metrics,4,852420,blockchain-analytics-cg,375,2024-01-01 12:28:38
1482,defi-prices,3,308775,blockchain-analytics-cg,373,2024-01-01 12:29:06
1483,aggregated-metrics,6,609732,blockchain-analytics-cg,476,2024-01-01 12:29:24
1484,aggregated-metrics,4,280596,blockchain-analytics-cg,96,2024-01-01 12:30:11
1485,alert-high-value,2,243852,blockchain-analytics-cg,144,2024-01-01 12:30:55
1486,defi-prices,6,197081,blockchain-analytics-cg,73,2024-01-01 12:31:33
1487,defi-prices,5,970379,blockchain-analytics-cg,415,2024-01-01 12:32:27
1488,defi-prices,5,284648,blockchain-analytics-cg,356,2024-01-01 12:32:57
1489,defi-prices,5,103657,blockchain-analytics-cg,430,2024-01-01 12:33:04
1490,mempool-events,6,120073,blockchain-analytics-cg,347,2024-01-01 12:33:16
1491,mempool-events,3,769235,blockchain-analytics-cg,98,2024-01-01 12:33:40
1492,defi-prices,2,422394,blockchain-analytics-cg,300,2024-01-01 12:34:30
1493,aggregated-metrics,4,133591,blockchain-analytics-cg,153,2024-01-01 12:34:48
1494,alert-high-value,0,46622,blockchain-analytics-cg,478,2024-01-01 12:35:10
1495,aggregated-metrics,7,471523,blockchain-analytics-cg,290,2024-01-01 12:35:15
1496,aggregated-metrics,2,624467,blockchain-analytics-cg,410,2024-01-01 12:35:41
1497,defi-prices,0,967797,blockchain-analytics-cg,269,2024-01-01 12:36:22
1498,defi-prices,7,42234,blockchain-analytics-cg,85,2024-01-01 12:36:28
1499,defi-prices,3,213904,blockchain-analytics-cg,111,2024-01-01 12:36:36
1500,mempool-events,6,334094,blockchain-analytics-cg,417,2024-01-01 12:37:12
1501,aggregated-metrics,4,840628,blockchain-analytics-cg,170,2024-01-01 12:37:21
1502,mempool-events,0,78230,blockchain-analytics-cg,183,2024-01-01 12:37:33
1503,defi-prices,7,379749,blockchain-analytics-cg,129,2024-01-01 12:37:55
1504,mempool-events,3,68423,blockchain-analytics-cg,83,2024-01-01 12:38:23
1505,aggregated-metrics,4,615236,blockchain-analytics-cg,162,2024-01-01 12:39:09
1506,alert-high-value,1,482105,blockchain-analytics-cg,152,2024-01-01 12:39:29
1507,mempool-events,2,737914,blockchain-analytics-cg,493,2024-01-01 12:40:02
1508,mempool-events,3,12285,blockchain-analytics-cg,141,2024-01-01 12:40:18
1509,alert-high-value,7,508573,blockchain-analytics-cg,246,2024-01-01 12:40:23
1510,aggregated-metrics,7,983103,blockchain-analytics-cg,366,2024-01-01 12:40:48
1511,aggregated-metrics,2,679323,blockchain-analytics-cg,412,2024-01-01 12:41:42
1512,defi-prices,6,44539,blockchain-analytics-cg,444,2024-01-01 12:42:01
1513,alert-high-value,6,381150,blockchain-analytics-cg,289,2024-01-01 12:42:59
1514,defi-prices,3,528719,blockchain-analytics-cg,231,2024-01-01 12:43:19
1515,alert-high-value,5,376407,blockchain-analytics-cg,63,2024-01-01 12:43:26
1516,defi-prices,2,692734,blockchain-analytics-cg,271,2024-01-01 12:43:54
1517,alert-high-value,5,964534,blockchain-analytics-cg,92,2024-01-01 12:44:20
1518,defi-prices,6,101640,blockchain-analytics-cg,264,2024-01-01 12:44:51
1519,alert-high-value,6,488073,blockchain-analytics-cg,258,2024-01-01 12:45:30
1520,alert-high-value,4,324854,blockchain-analytics-cg,440,2024-01-01 12:45:44
1521,mempool-events,2,748761,blockchain-analytics-cg,135,2024-01-01 12:46:22
1522,alert-high-value,2,509873,blockchain-analytics-cg,385,2024-01-01 12:46:42
1523,defi-prices,5,471853,blockchain-analytics-cg,12,2024-01-01 12:47:10
1524,defi-prices,6,168623,blockchain-analytics-cg,244,2024-01-01 12:48:10
1525,alert-high-value,1,288505,blockchain-analytics-cg,137,2024-01-01 12:48:24
1526,mempool-events,1,553166,blockchain-analytics-cg,359,2024-01-01 12:48:49
1527,defi-prices,0,913508,blockchain-analytics-cg,207,2024-01-01 12:49:03
1528,aggregated-metrics,0,487767,blockchain-analytics-cg,199,2024-01-01 12:49:50
1529,alert-high-value,2,192370,blockchain-analytics-cg,28,2024-01-01 12:50:12
1530,alert-high-value,0,94180,blockchain-analytics-cg,200,2024-01-01 12:51:05
1531,alert-high-value,2,487454,blockchain-analytics-cg,311,2024-01-01 12:51:31
1532,aggregated-metrics,6,804588,blockchain-analytics-cg,41,2024-01-01 12:51:47
1533,aggregated-metrics,6,949168,blockchain-analytics-cg,196,2024-01-01 12:52:31
1534,defi-prices,3,814288,blockchain-analytics-cg,299,2024-01-01 12:52:38
1535,aggregated-metrics,6,463002,blockchain-analytics-cg,232,2024-01-01 12:53:11
1536,aggregated-metrics,4,887390,blockchain-analytics-cg,265,2024-01-01 12:54:02
1537,defi-prices,5,957874,blockchain-analytics-cg,343,2024-01-01 12:54:08
1538,aggregated-metrics,1,623700,blockchain-analytics-cg,380,2024-01-01 12:54:44
1539,mempool-events,1,335881,blockchain-analytics-cg,188,2024-01-01 12:55:35
1540,aggregated-metrics,3,974757,blockchain-analytics-cg,371,2024-01-01 12:56:01
1541,defi-prices,1,253800,blockchain-analytics-cg,87,2024-01-01 12:56:46
1542,aggregated-metrics,4,281321,blockchain-analytics-cg,203,2024-01-01 12:57:08
1543,mempool-events,6,929672,blockchain-analytics-cg,483,2024-01-01 12:57:33
1544,aggregated-metrics,0,926048,blockchain-analytics-cg,40,2024-01-01 12:58:29
1545,mempool-events,0,226570,blockchain-analytics-cg,160,2024-01-01 12:59:00
1546,aggregated-metrics,7,752313,blockchain-analytics-cg,129,2024-01-01 12:59:30
1547,aggregated-metrics,2,207432,blockchain-analytics-cg,266,2024-01-01 13:00:17
1548,mempool-events,2,377367,blockchain-analytics-cg,448,2024-01-01 13:00:23
1549,aggregated-metrics,7,156987,blockchain-analytics-cg,155,2024-01-01 13:01:07
1550,defi-prices,1,50058,blockchain-analytics-cg,398,2024-01-01 13:01:56
1551,defi-prices,5,107532,blockchain-analytics-cg,248,2024-01-01 13:02:04
1552,mempool-events,3,556022,blockchain-analytics-cg,241,2024-01-01 13:02:57
1553,alert-high-value,7,536998,blockchain-analytics-cg,381,2024-01-01 13:03:15
1554,aggregated-metrics,7,8046,blockchain-analytics-cg,414,2024-01-01 13:03:43
1555,mempool-events,2,382894,blockchain-analytics-cg,226,2024-01-01 13:04:06
1556,aggregated-metrics,4,104920,blockchain-analytics-cg,18,2024-01-01 13:04:57
1557,aggregated-metrics,5,863539,blockchain-analytics-cg,350,2024-01-01 13:04:59
1558,aggregated-metrics,3,231564,blockchain-analytics-cg,370,2024-01-01 13:05:38
1559,aggregated-metrics,0,101200,blockchain-analytics-cg,444,2024-01-01 13:05:52
1560,defi-prices,1,167452,blockchain-analytics-cg,20,2024-01-01 13:06:45
1561,defi-prices,0,424941,blockchain-analytics-cg,227,2024-01-01 13:07:25
1562,mempool-events,4,644260,blockchain-analytics-cg,135,2024-01-01 13:07:27
1563,mempool-events,1,47946,blockchain-analytics-cg,477,2024-01-01 13:08:17
1564,mempool-events,4,583619,blockchain-analytics-cg,11,2024-01-01 13:08:55
1565,aggregated-metrics,6,331581,blockchain-analytics-cg,475,2024-01-01 13:08:58
1566,mempool-events,2,173012,blockchain-analytics-cg,110,2024-01-01 13:09:22
1567,mempool-events,3,174763,blockchain-analytics-cg,195,2024-01-01 13:10:18
1568,defi-prices,2,164768,blockchain-analytics-cg,336,2024-01-01 13:10:31
1569,mempool-events,2,974075,blockchain-analytics-cg,477,2024-01-01 13:10:48
1570,defi-prices,1,796656,blockchain-analytics-cg,60,2024-01-01 13:10:56
1571,aggregated-metrics,7,424233,blockchain-analytics-cg,359,2024-01-01 13:11:50
1572,alert-high-value,7,496776,blockchain-analytics-cg,253,2024-01-01 13:12:02
1573,alert-high-value,0,916531,blockchain-analytics-cg,244,2024-01-01 13:12:33
1574,alert-high-value,3,628868,blockchain-analytics-cg,160,2024-01-01 13:13:19
1575,aggregated-metrics,1,881797,blockchain-analytics-cg,115,2024-01-01 13:13:52
1576,alert-high-value,6,744425,blockchain-analytics-cg,40,2024-01-01 13:14:39
1577,mempool-events,2,550307,blockchain-analytics-cg,308,2024-01-01 13:15:17
1578,mempool-events,5,54081,blockchain-analytics-cg,98,2024-01-01 13:15:28
1579,mempool-events,5,162613,blockchain-analytics-cg,239,2024-01-01 13:15:45
1580,alert-high-value,6,766543,blockchain-analytics-cg,214,2024-01-01 13:16:41
1581,alert-high-value,5,69109,blockchain-analytics-cg,138,2024-01-01 13:17:38
1582,mempool-events,3,466227,blockchain-analytics-cg,222,2024-01-01 13:18:05
1583,mempool-events,4,827324,blockchain-analytics-cg,181,2024-01-01 13:18:43
1584,defi-prices,7,739082,blockchain-analytics-cg,472,2024-01-01 13:19:18
1585,mempool-events,1,549982,blockchain-analytics-cg,433,2024-01-01 13:19:40
1586,defi-prices,2,802415,blockchain-analytics-cg,65,2024-01-01 13:20:28
1587,alert-high-value,6,336234,blockchain-analytics-cg,382,2024-01-01 13:21:17
1588,mempool-events,3,853353,blockchain-analytics-cg,424,2024-01-01 13:21:35
1589,aggregated-metrics,3,624911,blockchain-analytics-cg,183,2024-01-01 13:22:04
1590,alert-high-value,2,209899,blockchain-analytics-cg,109,2024-01-01 13:22:42
1591,defi-prices,4,761286,blockchain-analytics-cg,402,2024-01-01 13:23:05
1592,defi-prices,3,247218,blockchain-analytics-cg,279,2024-01-01 13:24:01
1593,aggregated-metrics,1,387412,blockchain-analytics-cg,219,2024-01-01 13:24:27
1594,mempool-events,6,823761,blockchain-analytics-cg,4,2024-01-01 13:25:24
1595,mempool-events,1,764983,blockchain-analytics-cg,446,2024-01-01 13:25:43
1596,alert-high-value,2,764081,blockchain-analytics-cg,369,2024-01-01 13:26:37
1597,mempool-events,6,43099,blockchain-analytics-cg,356,2024-01-01 13:26:49
1598,aggregated-metrics,4,222089,blockchain-analytics-cg,211,2024-01-01 13:27:15
1599,mempool-events,2,167341,blockchain-analytics-cg,262,2024-01-01 13:28:12
1600,mempool-events,4,37009,blockchain-analytics-cg,148,2024-01-01 13:29:04
1601,mempool-events,1,205837,blockchain-analytics-cg,486,2024-01-01 13:29:12
1602,mempool-events,3,308071,blockchain-analytics-cg,131,2024-01-01 13:29:34
1603,aggregated-metrics,2,752543,blockchain-analytics-cg,361,2024-01-01 13:30:08
1604,mempool-events,0,541683,blockchain-analytics-cg,92,2024-01-01 13:30:11
1605,alert-high-value,2,991451,blockchain-analytics-cg,325,2024-01-01 13:31:07
1606,aggregated-metrics,2,523664,blockchain-analytics-cg,382,2024-01-01 13:31:43
1607,alert-high-value,2,818407,blockchain-analytics-cg,431,2024-01-01 13:32:16
1608,aggregated-metrics,3,967758,blockchain-analytics-cg,119,2024-01-01 13:32:51
1609,defi-prices,4,804951,blockchain-analytics-cg,435,2024-01-01 13:33:28
1610,mempool-events,7,357655,blockchain-analytics-cg,267,2024-01-01 13:34:28
1611,mempool-events,5,644799,blockchain-analytics-cg,217,2024-01-01 13:34:34
1612,defi-prices,7,191350,blockchain-analytics-cg,121,2024-01-01 13:35:20
1613,defi-prices,7,426049,blockchain-analytics-cg,115,2024-01-01 13:35:28
1614,mempool-events,3,571785,blockchain-analytics-cg,169,2024-01-01 13:35:50
1615,defi-prices,0,174908,blockchain-analytics-cg,237,2024-01-01 13:36:39
1616,mempool-events,0,746850,blockchain-analytics-cg,499,2024-01-01 13:37:36
1617,alert-high-value,6,471906,blockchain-analytics-cg,176,2024-01-01 13:38:28
1618,defi-prices,6,726058,blockchain-analytics-cg,355,2024-01-01 13:38:48
1619,defi-prices,3,40102,blockchain-analytics-cg,369,2024-01-01 13:39:44
1620,aggregated-metrics,1,840287,blockchain-analytics-cg,242,2024-01-01 13:40:25
1621,aggregated-metrics,1,451052,blockchain-analytics-cg,403,2024-01-01 13:41:15
1622,alert-high-value,1,855902,blockchain-analytics-cg,439,2024-01-01 13:41:50
1623,defi-prices,2,298936,blockchain-analytics-cg,71,2024-01-01 13:41:59
1624,mempool-events,6,752996,blockchain-analytics-cg,361,2024-01-01 13:42:55
1625,aggregated-metrics,4,984573,blockchain-analytics-cg,261,2024-01-01 13:43:01
1626,aggregated-metrics,2,970367,blockchain-analytics-cg,46,2024-01-01 13:43:54
1627,aggregated-metrics,1,162073,blockchain-analytics-cg,31,2024-01-01 13:44:47
1628,alert-high-value,7,801063,blockchain-analytics-cg,184,2024-01-01 13:44:53
1629,alert-high-value,3,426153,blockchain-analytics-cg,127,2024-01-01 13:45:32
1630,alert-high-value,0,562958,blockchain-analytics-cg,32,2024-01-01 13:46:16
1631,alert-high-value,5,998458,blockchain-analytics-cg,125,2024-01-01 13:46:41
1632,alert-high-value,6,60183,blockchain-analytics-cg,382,2024-01-01 13:47:26
1633,defi-prices,3,55981,blockchain-analytics-cg,422,2024-01-01 13:47:44
1634,aggregated-metrics,7,246548,blockchain-analytics-cg,174,2024-01-01 13:48:16
1635,alert-high-value,6,10798,blockchain-analytics-cg,402,2024-01-01 13:48:29
1636,alert-high-value,1,673376,blockchain-analytics-cg,453,2024-01-01 13:48:37
1637,alert-high-value,0,698073,blockchain-analytics-cg,417,2024-01-01 13:48:51
1638,mempool-events,5,294938,blockchain-analytics-cg,296,2024-01-01 13:49:17
1639,defi-prices,2,187063,blockchain-analytics-cg,343,2024-01-01 13:50:06
1640,mempool-events,5,708012,blockchain-analytics-cg,427,2024-01-01 13:50:20
1641,alert-high-value,5,692785,blockchain-analytics-cg,183,2024-01-01 13:51:01
1642,alert-high-value,2,411488,blockchain-analytics-cg,411,2024-01-01 13:51:39
1643,defi-prices,5,755010,blockchain-analytics-cg,351,2024-01-01 13:52:17
1644,aggregated-metrics,7,759484,blockchain-analytics-cg,152,2024-01-01 13:52:39
1645,aggregated-metrics,7,722401,blockchain-analytics-cg,347,2024-01-01 13:53:03
1646,aggregated-metrics,5,779842,blockchain-analytics-cg,429,2024-01-01 13:53:45
1647,alert-high-value,2,734190,blockchain-analytics-cg,80,2024-01-01 13:54:05
1648,alert-high-value,2,853760,blockchain-analytics-cg,46,2024-01-01 13:54:16
1649,mempool-events,2,804846,blockchain-analytics-cg,413,2024-01-01 13:54:50
1650,alert-high-value,0,988031,blockchain-analytics-cg,19,2024-01-01 13:55:00
1651,aggregated-metrics,6,783375,blockchain-analytics-cg,251,2024-01-01 13:55:11
1652,defi-prices,1,378593,blockchain-analytics-cg,453,2024-01-01 13:55:17
1653,defi-prices,0,31767,blockchain-analytics-cg,88,2024-01-01 13:55:37
1654,defi-prices,5,21370,blockchain-analytics-cg,415,2024-01-01 13:56:23
1655,defi-prices,7,946394,blockchain-analytics-cg,460,2024-01-01 13:56:50
1656,mempool-events,2,694039,blockchain-analytics-cg,471,2024-01-01 13:57:47
1657,aggregated-metrics,5,610490,blockchain-analytics-cg,82,2024-01-01 13:58:27
1658,aggregated-metrics,3,609317,blockchain-analytics-cg,31,2024-01-01 13:59:13
1659,aggregated-metrics,5,425312,blockchain-analytics-cg,120,2024-01-01 13:59:19
1660,defi-prices,3,172726,blockchain-analytics-cg,400,2024-01-01 13:59:25
1661,alert-high-value,3,917007,blockchain-analytics-cg,26,2024-01-01 14:00:23
1662,alert-high-value,5,408930,blockchain-analytics-cg,433,2024-01-01 14:00:52
