window_id,window_start,window_end,token,chain,msg_count,avg_price,min_price,max_price,total_volume_usd,price_change_pct,alert_triggered
680,2024-01-01 05:39:30,2024-01-01 05:40:00,USDC,arbitrum,204,0.9792,0.9468,1.0372,342343075.38,3.4683,0
681,2024-01-01 05:40:00,2024-01-01 05:40:30,ARB,ethereum,193,1.1835,1.1764,1.2533,369042017.44,-0.684,0
682,2024-01-01 05:40:30,2024-01-01 05:41:00,MATIC,arbitrum,274,0.8284,0.8357,0.8671,485720803.85,3.2588,0
683,2024-01-01 05:41:00,2024-01-01 05:41:30,MATIC,polygon,176,0.8736,0.8023,0.9023,194242882.33,-0.821,0
684,2024-01-01 05:41:30,2024-01-01 05:42:00,BTC,arbitrum,157,63495.1264,62619.4354,68080.3249,106420711.12,3.2232,0
685,2024-01-01 05:42:00,2024-01-01 05:42:30,SOL,optimism,262,173.1384,166.8747,180.1291,443086941.69,-0.7918,0
686,2024-01-01 05:42:30,2024-01-01 05:43:00,ETH,ethereum,455,3110.3618,3025.1568,3369.6923,219478317.82,0.5992,0
687,2024-01-01 05:43:00,2024-01-01 05:43:30,LINK,arbitrum,140,18.7424,17.9881,18.8574,387714448.26,-4.5847,0
688,2024-01-01 05:43:30,2024-01-01 05:44:00,BNB,ethereum,98,427.4877,399.5977,449.1071,296531345.57,-0.6226,0
689,2024-01-01 05:44:00,2024-01-01 05:44:30,ETH,arbitrum,248,3117.0753,3166.376,3291.3025,32070044.27,-0.3007,0
690,2024-01-01 05:44:30,2024-01-01 05:45:00,USDT,ethereum,67,0.984,0.9778,1.0285,197036866.46,-1.9246,0
691,2024-01-01 05:45:00,2024-01-01 05:45:30,BNB,polygon,154,410.6346,406.0339,446.5242,453097474.37,-4.7481,0
692,2024-01-01 05:45:30,2024-01-01 05:46:00,ARB,ethereum,202,1.2045,1.1674,1.2747,496421130.84,0.4743,0
693,2024-01-01 05:46:00,2024-01-01 05:46:30,ARB,polygon,169,1.1789,1.1773,1.2557,246369014.75,-1.9124,0
694,2024-01-01 05:46:30,2024-01-01 05:47:00,USDC,polygon,454,1.0075,0.9347,1.0525,275585989.8,0.9732,0
695,2024-01-01 05:47:00,2024-01-01 05:47:30,USDT,arbitrum,499,1.0273,0.9688,1.0385,271018990.49,-4.0639,0
696,2024-01-01 05:47:30,2024-01-01 05:48:00,USDT,arbitrum,56,1.0076,0.9647,1.024,336893614.67,1.4411,1
697,2024-01-01 05:48:00,2024-01-01 05:48:30,ARB,polygon,93,1.2348,1.1398,1.215,374108488.89,-0.2832,0
698,2024-01-01 05:48:30,2024-01-01 05:49:00,BTC,polygon,307,66521.5623,62195.0782,68836.2786,378289830.91,2.191,0
699,2024-01-01 05:49:00,2024-01-01 05:49:30,MATIC,polygon,288,0.8523,0.7924,0.9038,60313428.38,-3.7123,0
700,2024-01-01 05:49:30,2024-01-01 05:50:00,OP,optimism,105,2.1504,1.9543,2.1408,91883826.38,4.8369,1
701,2024-01-01 05:50:00,2024-01-01 05:50:30,OP,polygon,149,2.0806,2.0023,2.1881,222880429.71,2.1604,0
702,2024-01-01 05:50:30,2024-01-01 05:51:00,SOL,optimism,268,175.2115,169.6545,185.0844,153362751.02,3.6421,0
703,2024-01-01 05:51:00,2024-01-01 05:51:30,SOL,polygon,360,176.5777,168.2892,186.808,78228738.3,-1.3777,0
704,2024-01-01 05:51:30,2024-01-01 05:52:00,ARB,arbitrum,294,1.1787,1.1867,1.2301,28538160.93,-1.9893,1
705,2024-01-01 05:52:00,2024-01-01 05:52:30,OP,ethereum,125,2.1008,2.0453,2.2176,246243658.65,1.7665,0
706,2024-01-01 05:52:30,2024-01-01 05:53:00,ARB,ethereum,253,1.2123,1.1366,1.2649,395320935.4,-0.2841,0
707,2024-01-01 05:53:00,2024-01-01 05:53:30,ETH,polygon,262,3249.8787,3115.6446,3319.2521,329028793.79,-4.8728,0
708,2024-01-01 05:53:30,2024-01-01 05:54:00,ARB,optimism,425,1.224,1.1531,1.2769,291334688.99,1.3127,1
709,2024-01-01 05:54:00,2024-01-01 05:54:30,BNB,optimism,306,429.094,400.1938,424.7606,487390865.87,-3.517,0
710,2024-01-01 05:54:30,2024-01-01 05:55:00,BNB,arbitrum,267,420.3746,398.0761,425.0254,383602047.07,-3.6208,0
711,2024-01-01 05:55:00,2024-01-01 05:55:30,SOL,polygon,117,176.526,171.0681,180.7712,433436876.07,-4.4878,0
712,2024-01-01 05:55:30,2024-01-01 05:56:00,OP,arbitrum,431,2.0462,2.0705,2.1365,242093842.82,-2.9637,1
713,2024-01-01 05:56:00,2024-01-01 05:56:30,ARB,arbitrum,114,1.2076,1.1581,1.2645,96587994.53,1.1001,0
714,2024-01-01 05:56:30,2024-01-01 05:57:00,BTC,polygon,301,65490.8904,63545.2446,68876.6765,440903012.89,0.8643,0
715,2024-01-01 05:57:00,2024-01-01 05:57:30,MATIC,arbitrum,232,0.8481,0.8088,0.9022,22767431.69,-2.542,0
716,2024-01-01 05:57:30,2024-01-01 05:58:00,BNB,polygon,15,419.102,415.6022,444.3036,130531676.39,1.7796,1
717,2024-01-01 05:58:00,2024-01-01 05:58:30,ARB,optimism,88,1.1695,1.1736,1.255,184544434.23,-0.6941,0
718,2024-01-01 05:58:30,2024-01-01 05:59:00,MATIC,ethereum,390,0.8535,0.8312,0.8854,335998635.74,1.8989,0
719,2024-01-01 05:59:00,2024-01-01 05:59:30,SOL,polygon,269,173.7015,166.939,186.1822,345536301.45,-0.0251,0
720,2024-01-01 05:59:30,2024-01-01 06:00:00,USDC,arbitrum,275,0.9811,0.9436,1.0623,155141895.41,0.1216,0
721,2024-01-01 06:00:00,2024-01-01 06:00:30,USDC,arbitrum,328,0.9875,0.9359,1.0329,361445667.12,-0.6547,0
722,2024-01-01 06:00:30,2024-01-01 06:01:00,LINK,arbitrum,45,18.8111,18.1084,19.051,441386765.98,2.7977,0
723,2024-01-01 06:01:00,2024-01-01 06:01:30,ETH,polygon,399,3230.743,2977.0088,3259.2732,88507985.85,-4.4039,0
724,2024-01-01 06:01:30,2024-01-01 06:02:00,BTC,ethereum,184,64388.6813,63777.9174,68204.277,423101936.21,2.3828,0
725,2024-01-01 06:02:00,2024-01-01 06:02:30,LINK,optimism,56,18.6582,18.2894,19.3141,121584551.04,-0.9559,0
726,2024-01-01 06:02:30,2024-01-01 06:03:00,SOL,ethereum,188,179.7723,167.2136,177.3002,411098748.42,0.2557,0
727,2024-01-01 06:03:00,2024-01-01 06:03:30,USDC,optimism,384,0.9751,0.9764,1.0689,106324524.04,0.5201,0
728,2024-01-01 06:03:30,2024-01-01 06:04:00,OP,optimism,152,2.1073,1.9674,2.2339,127780529.55,3.1678,1
729,2024-01-01 06:04:00,2024-01-01 06:04:30,OP,arbitrum,43,2.1154,1.9997,2.2348,326627138.76,4.3804,0
730,2024-01-01 06:04:30,2024-01-01 06:05:00,MATIC,arbitrum,345,0.8719,0.8043,0.8929,445206708.28,2.0713,0
731,2024-01-01 06:05:00,2024-01-01 06:05:30,USDT,polygon,293,1.0208,0.9414,1.0145,243647783.16,4.3222,0
732,2024-01-01 06:05:30,2024-01-01 06:06:00,ARB,arbitrum,346,1.1923,1.1238,1.2826,50000753.13,0.6039,0
733,2024-01-01 06:06:00,2024-01-01 06:06:30,ETH,polygon,104,3120.3415,2981.9955,3341.1983,230477993.43,-2.9245,0
734,2024-01-01 06:06:30,2024-01-01 06:07:00,BNB,ethereum,123,416.8038,399.962,442.5968,418388088.32,4.2074,0
735,2024-01-01 06:07:00,2024-01-01 06:07:30,USDC,polygon,13,1.0235,0.9351,1.0589,154136989.76,-0.8137,0
736,2024-01-01 06:07:30,2024-01-01 06:08:00,ARB,polygon,104,1.2138,1.1627,1.2637,321567613.36,-3.8412,1
737,2024-01-01 06:08:00,2024-01-01 06:08:30,BNB,ethereum,460,431.5516,414.4834,444.6071,358281246.31,-0.664,0
738,2024-01-01 06:08:30,2024-01-01 06:09:00,LINK,ethereum,178,18.0865,18.1845,19.5551,443166312.66,-3.319,1
739,2024-01-01 06:09:00,2024-01-01 06:09:30,OP,optimism,169,2.1594,2.0623,2.1915,134356897.54,-2.7355,0
740,2024-01-01 06:09:30,2024-01-01 06:10:00,USDT,polygon,307,0.974,0.9659,1.063,191840004.15,-3.7221,0
741,2024-01-01 06:10:00,2024-01-01 06:10:30,ARB,polygon,53,1.1645,1.1582,1.2628,403736898.26,1.0884,0
742,2024-01-01 06:10:30,2024-01-01 06:11:00,OP,arbitrum,31,2.1416,2.061,2.1929,234232575.72,-0.1199,0
743,2024-01-01 06:11:00,2024-01-01 06:11:30,LINK,polygon,137,18.5,18.0933,19.4358,299190473.55,-0.1447,1
744,2024-01-01 06:11:30,2024-01-01 06:12:00,ETH,arbitrum,222,3236.8532,2992.4299,3307.2586,140515734.93,4.705,0
745,2024-01-01 06:12:00,2024-01-01 06:12:30,BTC,polygon,293,66519.9442,60998.0081,68031.4027,197756094.44,2.2511,0
746,2024-01-01 06:12:30,2024-01-01 06:13:00,BTC,arbitrum,189,63348.6289,61473.0122,66731.0393,427593361.12,-0.9533,0
747,2024-01-01 06:13:00,2024-01-01 06:13:30,BNB,ethereum,62,422.0997,399.6086,440.4443,464534802.51,-2.4331,0
748,2024-01-01 06:13:30,2024-01-01 06:14:00,ARB,polygon,314,1.2211,1.123,1.2405,108253919.73,2.7198,1
749,2024-01-01 06:14:00,2024-01-01 06:14:30,USDC,ethereum,292,0.9783,0.9875,1.0341,328780278.41,4.9467,0
750,2024-01-01 06:14:30,2024-01-01 06:15:00,MATIC,arbitrum,294,0.8343,0.8335,0.8861,57856005.02,-3.402,0
751,2024-01-01 06:15:00,2024-01-01 06:15:30,SOL,polygon,170,174.8011,168.5749,185.0241,140067952.02,-1.5042,0
752,2024-01-01 06:15:30,2024-01-01 06:16:00,USDT,optimism,150,0.9748,0.9351,1.0275,77897269.95,-3.6571,0
753,2024-01-01 06:16:00,2024-01-01 06:16:30,USDT,arbitrum,244,1.0017,0.9475,1.0148,373470725.03,-3.058,0
754,2024-01-01 06:16:30,2024-01-01 06:17:00,BTC,optimism,375,66385.1851,62194.6107,68176.9168,315053816.87,-0.8391,0
755,2024-01-01 06:17:00,2024-01-01 06:17:30,ETH,ethereum,434,3196.5351,3015.7648,3412.5486,285606895.2,0.3782,0
756,2024-01-01 06:17:30,2024-01-01 06:18:00,USDC,ethereum,273,1.002,0.9717,1.0597,366484557.04,-1.2981,0
757,2024-01-01 06:18:00,2024-01-01 06:18:30,LINK,polygon,238,18.8602,17.2381,19.6007,392926541.01,0.3635,0
758,2024-01-01 06:18:30,2024-01-01 06:19:00,MATIC,polygon,69,0.8445,0.8037,0.8866,115225908.87,0.9816,1
759,2024-01-01 06:19:00,2024-01-01 06:19:30,SOL,optimism,326,173.1804,169.6257,185.1735,297553976.13,-0.1728,0
760,2024-01-01 06:19:30,2024-01-01 06:20:00,BNB,arbitrum,113,431.0895,399.7827,444.2247,153474598.74,4.8244,1
761,2024-01-01 06:20:00,2024-01-01 06:20:30,ETH,polygon,231,3167.3981,3087.547,3296.6323,66369525.76,-0.1748,1
762,2024-01-01 06:20:30,2024-01-01 06:21:00,MATIC,ethereum,115,0.8704,0.8404,0.8692,236325376.06,-1.8997,0
763,2024-01-01 06:21:00,2024-01-01 06:21:30,BTC,arbitrum,361,64180.2637,62178.801,66996.2265,389867416.97,-0.754,0
764,2024-01-01 06:21:30,2024-01-01 06:22:00,BTC,ethereum,310,65394.0702,60455.9729,67376.7591,113525077.29,-2.849,0
765,2024-01-01 06:22:00,2024-01-01 06:22:30,ARB,optimism,54,1.1759,1.1733,1.2606,187920401.04,1.3385,0
766,2024-01-01 06:22:30,2024-01-01 06:23:00,OP,polygon,300,2.0967,2.066,2.186,138741291.15,2.3101,0
767,2024-01-01 06:23:00,2024-01-01 06:23:30,ETH,optimism,97,3289.0479,2996.2804,3279.8836,104439863.19,-2.9394,0
768,2024-01-01 06:23:30,2024-01-01 06:24:00,LINK,polygon,56,18.8388,17.2686,18.9931,469528725.77,-4.6557,0
769,2024-01-01 06:24:00,2024-01-01 06:24:30,ARB,polygon,461,1.1958,1.1802,1.214,463961337.63,-1.0855,0
770,2024-01-01 06:24:30,2024-01-01 06:25:00,BTC,polygon,85,63891.4239,61493.176,68532.4101,142981044.67,-3.6952,0
771,2024-01-01 06:25:00,2024-01-01 06:25:30,MATIC,polygon,490,0.8675,0.8025,0.8657,340750415.16,-1.1874,0
772,2024-01-01 06:25:30,2024-01-01 06:26:00,OP,polygon,358,2.0525,2.0673,2.1671,144714905.07,-2.9433,0
773,2024-01-01 06:26:00,2024-01-01 06:26:30,ETH,optimism,355,3295.5324,3091.227,3341.7663,204230610.72,-0.3814,0
774,2024-01-01 06:26:30,2024-01-01 06:27:00,BNB,ethereum,282,413.6299,411.0921,425.1154,232660039.94,-1.5026,0
775,2024-01-01 06:27:00,2024-01-01 06:27:30,LINK,polygon,36,18.0201,18.0086,19.7486,931444.34,-4.7993,1
776,2024-01-01 06:27:30,2024-01-01 06:28:00,OP,optimism,333,2.1541,1.9877,2.1259,368549963.09,-1.7828,0
777,2024-01-01 06:28:00,2024-01-01 06:28:30,SOL,arbitrum,443,170.4922,172.6152,181.1284,274432839.32,-2.8782,0
778,2024-01-01 06:28:30,2024-01-01 06:29:00,MATIC,arbitrum,385,0.8655,0.8343,0.8585,466110942.43,-0.8,0
779,2024-01-01 06:29:00,2024-01-01 06:29:30,ETH,optimism,361,3268.5277,3104.3899,3418.7579,30246190.1,-4.1573,0
780,2024-01-01 06:29:30,2024-01-01 06:30:00,BNB,polygon,330,420.6241,414.8239,426.992,220154855.36,-3.4816,0
781,2024-01-01 06:30:00,2024-01-01 06:30:30,BTC,arbitrum,137,63510.0401,63028.6399,68128.5266,42544919.55,2.1568,0
782,2024-01-01 06:30:30,2024-01-01 06:31:00,ETH,ethereum,106,3272.0447,3006.5884,3419.7289,92314135.68,2.7364,0
783,2024-01-01 06:31:00,2024-01-01 06:31:30,ARB,ethereum,402,1.2047,1.1312,1.2832,16619925.78,-1.1993,0
784,2024-01-01 06:31:30,2024-01-01 06:32:00,USDC,polygon,137,0.9752,0.9481,1.0111,168390805.99,-2.6008,0
785,2024-01-01 06:32:00,2024-01-01 06:32:30,USDT,optimism,298,0.987,0.938,1.0504,383234406.47,1.1159,0
786,2024-01-01 06:32:30,2024-01-01 06:33:00,USDT,arbitrum,436,1.0079,0.9709,1.0618,165662808.81,0.1482,0
787,2024-01-01 06:33:00,2024-01-01 06:33:30,BNB,optimism,96,428.5874,410.4776,448.4489,166938192.11,1.492,0
788,2024-01-01 06:33:30,2024-01-01 06:34:00,MATIC,arbitrum,264,0.8637,0.8151,0.9,61784347.47,-1.6048,0
789,2024-01-01 06:34:00,2024-01-01 06:34:30,OP,ethereum,387,2.1403,2.0026,2.2413,450368582.53,1.3936,1
790,2024-01-01 06:34:30,2024-01-01 06:35:00,ARB,arbitrum,263,1.2137,1.1598,1.2301,80572914.8,-4.8505,0
791,2024-01-01 06:35:00,2024-01-01 06:35:30,OP,polygon,178,2.0989,1.9731,2.2452,125436748.34,-3.8118,1
792,2024-01-01 06:35:30,2024-01-01 06:36:00,USDC,ethereum,417,0.989,0.9833,1.0149,375506601.23,-3.3494,0
793,2024-01-01 06:36:00,2024-01-01 06:36:30,ETH,ethereum,328,3259.8811,3014.3153,3419.206,235654570.18,3.5937,0
794,2024-01-01 06:36:30,2024-01-01 06:37:00,SOL,polygon,407,172.8831,167.0666,178.9407,353980653.13,3.967,0
795,2024-01-01 06:37:00,2024-01-01 06:37:30,USDT,ethereum,81,0.9911,0.9734,1.0412,94883965.49,4.8907,0
796,2024-01-01 06:37:30,2024-01-01 06:38:00,SOL,optimism,56,176.3959,163.0712,184.1545,417336285.13,1.6463,0
797,2024-01-01 06:38:00,2024-01-01 06:38:30,BTC,ethereum,234,64830.5091,63579.1016,67665.7291,195332995.06,2.7995,0
798,2024-01-01 06:38:30,2024-01-01 06:39:00,MATIC,optimism,10,0.8627,0.8407,0.8788,48275427.17,-2.6656,1
799,2024-01-01 06:39:00,2024-01-01 06:39:30,USDT,polygon,258,1.0293,0.9471,1.0637,480741395.09,1.4038,1
800,2024-01-01 06:39:30,2024-01-01 06:40:00,SOL,ethereum,313,174.6786,167.7456,184.8148,320915147.77,0.0995,1
801,2024-01-01 06:40:00,2024-01-01 06:40:30,OP,polygon,116,2.0714,1.974,2.1416,195118349.2,1.2043,0
802,2024-01-01 06:40:30,2024-01-01 06:41:00,MATIC,arbitrum,230,0.8447,0.8147,0.8736,251628673.06,-3.8439,0
803,2024-01-01 06:41:00,2024-01-01 06:41:30,USDC,optimism,364,1.0105,0.9575,1.0465,93598489.79,1.4881,0
804,2024-01-01 06:41:30,2024-01-01 06:42:00,USDC,arbitrum,115,1.0274,0.9492,1.059,36768804.99,-0.3551,0
805,2024-01-01 06:42:00,2024-01-01 06:42:30,BNB,optimism,274,414.17,408.9692,442.3361,141748607.67,-3.6232,0
806,2024-01-01 06:42:30,2024-01-01 06:43:00,LINK,ethereum,153,18.2052,17.952,19.4211,86940148.15,2.9351,0
807,2024-01-01 06:43:00,2024-01-01 06:43:30,OP,ethereum,417,2.1444,1.9896,2.18,480383736.89,3.2481,0
808,2024-01-01 06:43:30,2024-01-01 06:44:00,USDC,optimism,54,0.9723,0.9746,1.0301,429720315.82,2.7804,0
809,2024-01-01 06:44:00,2024-01-01 06:44:30,BNB,polygon,79,409.0261,394.2097,426.7689,251619686.72,-0.1486,0
810,2024-01-01 06:44:30,2024-01-01 06:45:00,BNB,optimism,150,424.859,410.4455,429.8972,435194120.28,-3.4743,0
811,2024-01-01 06:45:00,2024-01-01 06:45:30,OP,optimism,170,2.0442,2.0478,2.1446,107255894.9,-2.8706,0
812,2024-01-01 06:45:30,2024-01-01 06:46:00,USDC,ethereum,357,1.0053,0.9881,1.026,313323782.57,2.7824,0
813,2024-01-01 06:46:00,2024-01-01 06:46:30,SOL,arbitrum,383,178.497,167.398,176.8315,276252687.33,-0.7991,1
814,2024-01-01 06:46:30,2024-01-01 06:47:00,BNB,arbitrum,382,420.292,412.4051,447.83,371335523.02,1.3188,0
815,2024-01-01 06:47:00,2024-01-01 06:47:30,LINK,optimism,454,18.6117,17.3655,18.9626,94424014.7,0.9168,0
816,2024-01-01 06:47:30,2024-01-01 06:48:00,LINK,polygon,152,18.0431,17.3196,19.0887,351364240.73,-4.5088,0
817,2024-01-01 06:48:00,2024-01-01 06:48:30,SOL,ethereum,24,171.4662,163.4225,179.523,426406090.33,-3.0821,0
818,2024-01-01 06:48:30,2024-01-01 06:49:00,LINK,polygon,20,18.5321,17.9616,19.0235,37614486.34,-3.8482,0
819,2024-01-01 06:49:00,2024-01-01 06:49:30,ETH,optimism,176,3191.1379,3006.6881,3249.937,157865203.26,-0.7975,0
820,2024-01-01 06:49:30,2024-01-01 06:50:00,LINK,ethereum,109,18.0164,17.7758,19.4555,494462284.13,-2.7477,0
821,2024-01-01 06:50:00,2024-01-01 06:50:30,MATIC,arbitrum,205,0.8309,0.8268,0.8929,101719454.66,-4.5996,0
822,2024-01-01 06:50:30,2024-01-01 06:51:00,BTC,ethereum,93,66572.7077,61042.4851,65738.3812,147416952.0,1.8511,1
823,2024-01-01 06:51:00,2024-01-01 06:51:30,USDT,arbitrum,467,1.0223,0.9824,1.0339,335609801.39,4.0161,0
824,2024-01-01 06:51:30,2024-01-01 06:52:00,USDT,polygon,142,0.9744,0.9786,1.0491,300019748.99,2.1327,0
825,2024-01-01 06:52:00,2024-01-01 06:52:30,LINK,arbitrum,433,18.1349,17.5075,19.2302,315797366.31,3.5265,0
826,2024-01-01 06:52:30,2024-01-01 06:53:00,LINK,polygon,66,18.5987,17.5817,19.2175,201832704.65,2.8533,0
827,2024-01-01 06:53:00,2024-01-01 06:53:30,ARB,optimism,150,1.212,1.1461,1.2552,209702537.94,-0.2021,0
828,2024-01-01 06:53:30,2024-01-01 06:54:00,LINK,optimism,492,18.9405,17.8726,19.2988,103550997.38,0.895,1
829,2024-01-01 06:54:00,2024-01-01 06:54:30,MATIC,ethereum,292,0.8452,0.8068,0.8686,401953306.78,3.6667,0
830,2024-01-01 06:54:30,2024-01-01 06:55:00,ARB,optimism,452,1.224,1.1393,1.2187,123258659.05,0.9401,0
831,2024-01-01 06:55:00,2024-01-01 06:55:30,LINK,ethereum,337,18.2593,18.3135,18.7972,306867003.91,1.6591,0
832,2024-01-01 06:55:30,2024-01-01 06:56:00,MATIC,arbitrum,259,0.8496,0.8023,0.8653,487459848.51,4.2136,0
833,2024-01-01 06:56:00,2024-01-01 06:56:30,BNB,optimism,257,410.7554,407.238,432.0359,272449093.41,-0.0647,0
834,2024-01-01 06:56:30,2024-01-01 06:57:00,BTC,arbitrum,407,64132.9762,63280.746,69291.752,219518022.17,-1.0344,0
835,2024-01-01 06:57:00,2024-01-01 06:57:30,SOL,arbitrum,35,174.8809,167.8099,182.2814,368153822.93,1.9476,0
836,2024-01-01 06:57:30,2024-01-01 06:58:00,BNB,polygon,438,416.7832,399.1557,427.7751,92119204.24,3.2436,0
837,2024-01-01 06:58:00,2024-01-01 06:58:30,ETH,ethereum,430,3153.966,3078.709,3241.9059,241994431.75,-4.3072,0
838,2024-01-01 06:58:30,2024-01-01 06:59:00,ARB,arbitrum,163,1.2094,1.1791,1.274,261661070.93,-2.6371,0
839,2024-01-01 06:59:00,2024-01-01 06:59:30,USDC,polygon,385,0.9734,0.9576,1.0507,52783366.09,3.5238,0
840,2024-01-01 06:59:30,2024-01-01 07:00:00,MATIC,polygon,221,0.835,0.8163,0.8835,7314457.48,-2.9167,0
841,2024-01-01 07:00:00,2024-01-01 07:00:30,ETH,ethereum,420,3276.0543,3006.0521,3372.9852,493872180.44,2.7285,0
842,2024-01-01 07:00:30,2024-01-01 07:01:00,USDC,arbitrum,91,1.0254,0.9665,1.0206,481327966.5,0.7213,1
843,2024-01-01 07:01:00,2024-01-01 07:01:30,SOL,ethereum,470,175.8672,164.2654,179.7786,266948175.86,-2.4149,0
844,2024-01-01 07:01:30,2024-01-01 07:02:00,USDT,arbitrum,499,0.9766,0.982,1.032,498537008.91,-0.7574,0
845,2024-01-01 07:02:00,2024-01-01 07:02:30,SOL,ethereum,274,173.9064,165.7173,184.1501,177376085.66,1.1778,0
846,2024-01-01 07:02:30,2024-01-01 07:03:00,USDT,ethereum,138,1.0168,0.9576,1.0504,124350734.87,-0.8504,0
847,2024-01-01 07:03:00,2024-01-01 07:03:30,BTC,optimism,25,66047.3713,62521.3502,67650.4818,498724083.12,4.1268,1
848,2024-01-01 07:03:30,2024-01-01 07:04:00,ARB,ethereum,443,1.1891,1.1757,1.2776,443637268.73,-0.8317,1
849,2024-01-01 07:04:00,2024-01-01 07:04:30,MATIC,arbitrum,434,0.8743,0.8286,0.8699,26553290.08,3.2396,1
850,2024-01-01 07:04:30,2024-01-01 07:05:00,BNB,polygon,368,408.1386,403.2289,445.4476,197010430.77,-3.5031,0
851,2024-01-01 07:05:00,2024-01-01 07:05:30,SOL,arbitrum,361,178.764,162.8986,178.1687,132684883.79,-4.4,0
852,2024-01-01 07:05:30,2024-01-01 07:06:00,BNB,polygon,206,419.5766,409.3706,446.7516,482570730.75,0.7258,1
853,2024-01-01 07:06:00,2024-01-01 07:06:30,MATIC,optimism,344,0.8527,0.7975,0.8723,264841696.85,0.5575,1
854,2024-01-01 07:06:30,2024-01-01 07:07:00,USDC,polygon,398,1.0205,0.9621,1.0126,91881836.48,2.5283,0
855,2024-01-01 07:07:00,2024-01-01 07:07:30,BNB,optimism,283,432.0072,401.9701,429.9183,117786661.52,-1.9058,0
856,2024-01-01 07:07:30,2024-01-01 07:08:00,USDT,ethereum,171,0.9804,0.9542,1.0227,345821917.75,-0.5169,0
857,2024-01-01 07:08:00,2024-01-01 07:08:30,BTC,ethereum,150,66372.9565,62106.0886,68822.3635,137007524.64,-2.0729,0
858,2024-01-01 07:08:30,2024-01-01 07:09:00,SOL,optimism,334,179.0263,167.873,177.1866,359166841.51,-4.7581,0
859,2024-01-01 07:09:00,2024-01-01 07:09:30,OP,ethereum,369,2.0663,2.0396,2.1692,427941472.34,2.3046,1
860,2024-01-01 07:09:30,2024-01-01 07:10:00,OP,arbitrum,307,2.0526,2.0564,2.1512,188573283.22,-4.0025,1
861,2024-01-01 07:10:00,2024-01-01 07:10:30,BNB,polygon,246,416.1968,392.1682,445.1163,213056923.1,3.7193,1
862,2024-01-01 07:10:30,2024-01-01 07:11:00,ETH,optimism,42,3271.2486,3047.5193,3379.5101,247334296.6,-4.8646,0
863,2024-01-01 07:11:00,2024-01-01 07:11:30,USDC,polygon,41,0.9756,0.9515,1.0103,84251386.05,-1.7632,0
864,2024-01-01 07:11:30,2024-01-01 07:12:00,SOL,arbitrum,335,177.6529,167.9284,186.9673,62214024.43,-0.7599,1
865,2024-01-01 07:12:00,2024-01-01 07:12:30,MATIC,optimism,344,0.8707,0.7937,0.8799,449566250.07,-2.9512,0
866,2024-01-01 07:12:30,2024-01-01 07:13:00,BNB,optimism,223,417.6619,415.0151,447.795,319002970.96,-3.5875,0
867,2024-01-01 07:13:00,2024-01-01 07:13:30,LINK,polygon,365,18.5907,17.4162,19.6633,183102019.91,3.1893,0
868,2024-01-01 07:13:30,2024-01-01 07:14:00,ETH,optimism,99,3243.9424,2981.861,3263.2239,260875683.93,-4.2696,0
869,2024-01-01 07:14:00,2024-01-01 07:14:30,USDT,arbitrum,138,0.9875,0.9666,1.03,423575234.76,-4.1979,1
870,2024-01-01 07:14:30,2024-01-01 07:15:00,MATIC,polygon,118,0.8491,0.798,0.8964,125898060.59,-0.744,0
871,2024-01-01 07:15:00,2024-01-01 07:15:30,LINK,optimism,98,18.6266,17.5527,19.3122,454109509.41,-4.9337,0
872,2024-01-01 07:15:30,2024-01-01 07:16:00,SOL,ethereum,180,172.3111,163.6965,184.011,433542550.61,-4.0436,0
873,2024-01-01 07:16:00,2024-01-01 07:16:30,BTC,optimism,400,65813.9662,63731.6892,68663.4102,162413418.31,-3.068,1
874,2024-01-01 07:16:30,2024-01-01 07:17:00,SOL,polygon,126,178.1928,170.7054,182.2258,146891080.38,4.0578,0
875,2024-01-01 07:17:00,2024-01-01 07:17:30,ETH,optimism,386,3138.5487,3063.3319,3388.1645,484385633.54,-3.1132,0
876,2024-01-01 07:17:30,2024-01-01 07:18:00,USDT,optimism,297,1.0109,0.9511,1.0374,479133134.7,4.1634,0
877,2024-01-01 07:18:00,2024-01-01 07:18:30,USDT,ethereum,167,1.0037,0.9595,1.0462,174195661.75,-4.6187,1
878,2024-01-01 07:18:30,2024-01-01 07:19:00,MATIC,ethereum,223,0.8516,0.7999,0.8934,111749994.48,3.6329,0
879,2024-01-01 07:19:00,2024-01-01 07:19:30,BNB,arbitrum,354,431.0144,395.5641,445.1865,238618516.79,-4.5115,0
880,2024-01-01 07:19:30,2024-01-01 07:20:00,OP,ethereum,298,2.1099,2.0787,2.1683,56914724.47,-0.61,0
881,2024-01-01 07:20:00,2024-01-01 07:20:30,ETH,optimism,395,3192.0295,3022.4077,3251.3978,10444670.41,-4.8411,0
882,2024-01-01 07:20:30,2024-01-01 07:21:00,ARB,arbitrum,107,1.1742,1.1279,1.2694,349753263.23,2.987,0
883,2024-01-01 07:21:00,2024-01-01 07:21:30,BTC,ethereum,76,65306.3193,63966.4953,65710.4442,246485440.92,1.9196,0
884,2024-01-01 07:21:30,2024-01-01 07:22:00,MATIC,arbitrum,427,0.835,0.8193,0.8993,149211979.13,1.1912,1
885,2024-01-01 07:22:00,2024-01-01 07:22:30,MATIC,polygon,326,0.8444,0.8095,0.9069,292522983.45,-2.3931,0
